[ 2016-06-15T16:59:10+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ route_check ] --START--
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10868 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10868 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000079s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000098s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000119s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000111s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000110s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000109s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000118s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000097s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000097s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000081s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10868 LIMIT 1   [ RunTime:0.000081s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000094s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000081s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000161s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000081s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000091s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000219s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000136s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000150s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000155s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000152s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000079s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000096s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000083s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000083s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10868 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000084s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000133s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10870 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10866 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:59:41+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/20/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10886 LIMIT 1   [ RunTime:0.000070s ]
